sample_index,hardware_time,dt_hw,read_time,dt_read,batch_time,dt_batch,Fx,Fy,Fz,Tx,Ty,Tz
1399,2.798000000,0.002000000,2.800018438,0.002122904,2.800015892,0.002122270,0.029318210,-0.259762157,-12.229104085,0.016579989,0.014957110,0.005580464
1400,2.800000000,0.002000000,2.801126427,0.001107989,2.801124525,0.001108633,0.015191898,-0.260788420,-12.218651398,0.016239122,0.015216564,0.005357006
1401,2.802000000,0.002000000,2.803253741,0.002127314,2.803251739,0.002127214,0.004958433,-0.264130980,-12.194630965,0.016098152,0.015418445,0.005439864
1402,2.804000000,0.002000000,2.805381855,0.002128114,2.805379820,0.002128081,-0.017081715,-0.262636914,-12.200618213,0.016145240,0.015613033,0.005498929
1403,2.806000000,0.002000000,2.807510555,0.002128700,2.807508543,0.002128723,-0.014955361,-0.264031110,-12.194229921,0.016574193,0.015583766,0.005275775
1404,2.808000000,0.002000000,2.809640381,0.002129826,2.809638268,0.002129725,-0.011032586,-0.261652955,-12.187449260,0.016672369,0.015636362,0.005388643
1405,2.810000000,0.002000000,2.811768963,0.002128582,2.811766904,0.002128636,-0.021399388,-0.253203133,-12.153039759,0.016480580,0.016084910,0.005447621
1406,2.812000000,0.002000000,2.813901189,0.002132226,2.813899215,0.002132311,-0.029319169,-0.248386800,-12.166208977,0.016767542,0.016133340,0.005507400
1407,2.814000000,0.002000000,2.816029316,0.002128127,2.816028157,0.002128942,-0.037323680,-0.246093049,-12.155930318,0.016812921,0.016219594,0.005368171
1408,2.816000000,0.002000000,2.817128266,0.001098950,2.817126202,0.001098045,-0.039367556,-0.242523351,-12.158970749,0.016529269,0.016108950,0.005618359
1409,2.818000000,0.002000000,2.819256294,0.002128028,2.819254159,0.002127957,-0.043502385,-0.240190673,-12.131946023,0.016765523,0.016416673,0.005397245
1410,2.820000000,0.002000000,2.821393019,0.002136725,2.821390964,0.002136805,-0.055426575,-0.233323854,-12.121449614,0.016909757,0.016334308,0.005397111
1411,2.822000000,0.002000000,2.823532420,0.002139401,2.823529847,0.002138883,-0.049335914,-0.218275190,-12.121458622,0.017195095,0.016324444,0.005373205
1412,2.824000000,0.002000000,2.825673930,0.002141510,2.825671713,0.002141866,-0.049549958,-0.206274359,-12.117567070,0.017100307,0.016595529,0.005601856
1413,2.826000000,0.002000000,2.827802567,0.002128637,2.827800392,0.002128679,-0.069450872,-0.204240811,-12.090217363,0.017388267,0.016491917,0.005459660
1414,2.828000000,0.002000000,2.829945102,0.002142535,2.829943123,0.002142731,-0.057409826,-0.185638456,-12.093657113,0.017480391,0.016536275,0.005436642
1415,2.830000000,0.002000000,2.832095073,0.002149971,2.832091881,0.002148758,-0.059304821,-0.191486547,-12.107255998,0.017480142,0.016426124,0.005407399
1416,2.832000000,0.002000000,2.833204173,0.001109100,2.833203191,0.001111310,-0.049479715,-0.201929774,-12.090834846,0.017672711,0.016650108,0.005323636
1417,2.834000000,0.002000000,2.835330364,0.002126191,2.835327690,0.002124499,-0.055446753,-0.193883596,-12.080421296,0.017721823,0.016566699,0.005379343
1418,2.836000000,0.002000000,2.837484848,0.002154484,2.837482799,0.002155109,-0.053194015,-0.164966535,-12.090285915,0.017908862,0.016386445,0.005356462
1419,2.838000000,0.002000000,2.839613393,0.002128545,2.839611356,0.002128557,-0.049368877,-0.174125367,-12.080355443,0.018053485,0.016637512,0.005329531
1420,2.840000000,0.002000000,2.841743492,0.002130099,2.841741468,0.002130112,-0.049279184,-0.174349912,-12.077067148,0.017958904,0.016418905,0.005326152
1421,2.842000000,0.002000000,2.843876495,0.002133003,2.843874412,0.002132944,-0.043162079,-0.184944417,-12.090978213,0.018008464,0.016225264,0.005323304
1422,2.844000000,0.002000000,2.845995883,0.002119388,2.845993984,0.002119572,-0.029127237,-0.176985677,-12.087981500,0.017909709,0.016167186,0.005211698
1423,2.846000000,0.002000000,2.848116831,0.002120948,2.848114789,0.002120805,-0.020926638,-0.179390671,-12.108576384,0.018390615,0.015990718,0.005269061
1424,2.848000000,0.002000000,2.849240490,0.001123659,2.849237446,0.001122657,-0.004791099,-0.177250513,-12.122499721,0.018392809,0.015707262,0.005379411
1425,2.850000000,0.002000000,2.851391694,0.002151204,2.851389068,0.002151622,-0.010712308,-0.176468906,-12.098800540,0.018445394,0.015408636,0.005429954
1426,2.852000000,0.002000000,2.853531853,0.002140159,2.853529688,0.002140620,0.011118425,-0.179759693,-12.106038285,0.018398077,0.015596624,0.005516229
1427,2.854000000,0.002000000,2.855664756,0.002132903,2.855662724,0.002133036,0.011307172,-0.179879241,-12.126471019,0.018201834,0.015431110,0.005347323
1428,2.856000000,0.002000000,2.857795874,0.002131118,2.857793877,0.002131153,0.027522921,-0.189925664,-12.107297922,0.018442261,0.015021624,0.005060178
1429,2.858000000,0.002000000,2.859926406,0.002130532,2.859924389,0.002130512,0.035534857,-0.199052359,-12.137872784,0.018107990,0.014937264,0.005198688
1430,2.860000000,0.002000000,2.862052453,0.002126047,2.862050057,0.002125668,0.033637251,-0.191246041,-12.124373349,0.017914814,0.014720369,0.005083602
1431,2.862000000,0.002000000,2.863163937,0.001111484,2.863161865,0.001111808,0.039777174,-0.197128558,-12.144857911,0.017966013,0.014467287,0.005221430
1432,2.864000000,0.002000000,2.865325009,0.002161072,2.865321639,0.002159774,0.047692238,-0.203882465,-12.155183712,0.018159122,0.014628346,0.005307855
1433,2.866000000,0.002000000,2.867478792,0.002153783,2.867476176,0.002154537,0.053718868,-0.212202166,-12.158915062,0.017727835,0.014442157,0.005246606
1434,2.868000000,0.002000000,2.869623692,0.002144900,2.869621276,0.002145100,0.051661789,-0.225032146,-12.149021780,0.017872235,0.014531189,0.005133011
1435,2.870000000,0.002000000,2.871762191,0.002138499,2.871760147,0.002138871,0.051827934,-0.213413426,-12.169091270,0.017774506,0.014358252,0.005190490
1436,2.872000000,0.002000000,2.873904032,0.002141841,2.873901957,0.002141810,0.064059063,-0.227604784,-12.193583186,0.017915022,0.014163798,0.004936542
1437,2.874000000,0.002000000,2.876024300,0.002120268,2.876022353,0.002120396,0.057981000,-0.207699836,-12.182883536,0.017816354,0.014326174,0.004968858
1438,2.876000000,0.002000000,2.877118819,0.001094519,2.877116798,0.001094445,0.049942807,-0.212527021,-12.162453583,0.017725770,0.014168346,0.005075631
1439,2.878000000,0.002000000,2.879246854,0.002128035,2.879244770,0.002127972,0.039757461,-0.222640623,-12.162291611,0.017673869,0.014589642,0.004910540
1440,2.880000000,0.002000000,2.881377011,0.002130157,2.881375094,0.002130324,0.055877788,-0.213650113,-12.162627808,0.017580401,0.014252421,0.005019935
1441,2.882000000,0.002000000,2.883532968,0.002155957,2.883530382,0.002155288,0.039886126,-0.211357891,-12.152172426,0.017431980,0.014343420,0.004795886
1442,2.884000000,0.002000000,2.885673573,0.002140605,2.885671270,0.002140888,0.039949832,-0.223206420,-12.149157019,0.017384138,0.014212391,0.004651659
1443,2.886000000,0.002000000,2.887803521,0.002129948,2.887801492,0.002130222,0.031921839,-0.213767387,-12.152070630,0.017094360,0.014268322,0.004681050
1444,2.888000000,0.002000000,2.889944748,0.002141227,2.889942723,0.002141231,0.029842100,-0.219530414,-12.148751020,0.016900700,0.014385062,0.004568285
1445,2.890000000,0.002000000,2.892060626,0.002115878,2.892058531,0.002115808,0.022031914,-0.226932131,-12.142073467,0.016808621,0.013950875,0.004560537
1446,2.892000000,0.002000000,2.893154743,0.001094117,2.893152744,0.001094213,0.027699329,-0.232502456,-12.125115588,0.016525991,0.014176876,0.004783362
1447,2.894000000,0.002000000,2.895281872,0.002127129,2.895279855,0.002127111,0.027730916,-0.244322948,-12.115406590,0.016716563,0.014182885,0.004557284
1448,2.896000000,0.002000000,2.897411294,0.002129422,2.897409277,0.002129422,0.023887939,-0.230367580,-12.138696657,0.016184932,0.013987400,0.004557363
1449,2.898000000,0.002000000,2.899571045,0.002159751,2.899567986,0.002158709,0.023856240,-0.237445983,-12.128759916,0.016185321,0.013992723,0.004471244
1450,2.900000000,0.002000000,2.901720671,0.002149626,2.901718325,0.002150339,0.025944669,-0.239084326,-12.102056966,0.016380451,0.013720825,0.004410169
1451,2.902000000,0.002000000,2.903869523,0.002148852,2.903867385,0.002149060,0.024078326,-0.231042039,-12.112066048,0.016186485,0.013553519,0.004381758
1452,2.904000000,0.002000000,2.905998310,0.002128787,2.905996318,0.002128933,0.022103037,-0.234762366,-12.102049798,0.015899008,0.013396122,0.004293057
1453,2.906000000,0.002000000,2.908119221,0.002120911,2.908117283,0.002120965,0.028091094,-0.247561233,-12.109236591,0.015850151,0.013427295,0.004179561
1454,2.908000000,0.002000000,2.909216910,0.001097689,2.909214861,0.001097578,0.046290735,-0.246518279,-12.143443397,0.015611569,0.013059729,0.004317466
1455,2.910000000,0.002000000,2.911359169,0.002142259,2.911357135,0.002142274,0.046248645,-0.249016746,-12.126705438,0.015467348,0.013039160,0.004202710
1456,2.912000000,0.002000000,2.913487847,0.002128678,2.913485862,0.002128727,0.054287668,-0.251534293,-12.123669869,0.015420257,0.012902074,0.004172217
1457,2.914000000,0.002000000,2.915645010,0.002157163,2.915641855,0.002155993,0.066423961,-0.249414876,-12.134165247,0.015372933,0.012649039,0.004198428
1458,2.916000000,0.002000000,2.917802556,0.002157546,2.917799945,0.002158090,0.058628322,-0.251875804,-12.147559137,0.015470635,0.012371627,0.004252085
1459,2.918000000,0.002000000,2.919940998,0.002138442,2.919938883,0.002138938,0.072648494,-0.262581823,-12.144863909,0.015423805,0.012236742,0.004164189
1460,2.920000000,0.002000000,2.922064214,0.002123216,2.922061768,0.002122885,0.078817351,-0.259046085,-12.182147334,0.014986870,0.012094980,0.004080751
1461,2.922000000,0.002000000,2.923159930,0.001095716,2.923157862,0.001096094,0.082624291,-0.279780181,-12.179062150,0.015135149,0.012292721,0.004163491
1462,2.924000000,0.002000000,2.925287777,0.002127847,2.925285668,0.002127806,0.092812057,-0.262715483,-12.179148361,0.014896166,0.011873143,0.004244750
1463,2.926000000,0.002000000,2.927415347,0.002127570,2.927413351,0.002127683,0.100668668,-0.272172643,-12.156013673,0.014799400,0.011992751,0.004046139
1464,2.928000000,0.002000000,2.929544852,0.002129505,2.929542861,0.002129510,0.100853168,-0.267573007,-12.176173321,0.014848905,0.011737155,0.004185846
1465,2.930000000,0.002000000,2.931690752,0.002145900,2.931688154,0.002145293,0.113123356,-0.258438920,-12.206829489,0.014751101,0.011395466,0.004213921
1466,2.932000000,0.002000000,2.933865262,0.002174510,2.933862721,0.002174567,0.105018142,-0.276976661,-12.200093381,0.014754785,0.011460020,0.004238431
1467,2.934000000,0.002000000,2.935989387,0.002124125,2.935987277,0.002124556,0.124932582,-0.274733121,-12.193877823,0.014657772,0.011513151,0.004182814
1468,2.936000000,0.002000000,2.938114208,0.002124821,2.938111956,0.002124679,0.119032403,-0.287331703,-12.227647535,0.014512247,0.011486667,0.004154412
1469,2.938000000,0.002000000,2.939212247,0.001098039,2.939210167,0.001098211,0.130999906,-0.282924792,-12.214452895,0.014176809,0.011351710,0.004123180
1470,2.940000000,0.002000000,2.941315543,0.002103296,2.941314593,0.002104426,0.129284445,-0.300549920,-12.245257561,0.014273060,0.011021305,0.004035009
1471,2.942000000,0.002000000,2.943432816,0.002117273,2.943430262,0.002115669,0.127166054,-0.301661000,-12.231653328,0.014274366,0.011134798,0.004062909
1472,2.944000000,0.002000000,2.945583075,0.002150259,2.945580940,0.002150678,0.130918407,-0.303772971,-12.218117603,0.014179495,0.011413668,0.004120255
1473,2.946000000,0.002000000,2.947710913,0.002127838,2.947708941,0.002128001,0.139196876,-0.303941206,-12.252206529,0.014034396,0.011048763,0.004118338
1474,2.948000000,0.002000000,2.949877633,0.002166720,2.949875173,0.002166232,0.137102239,-0.309735416,-12.242100932,0.013987180,0.011136795,0.004089178
1475,2.950000000,0.002000000,2.952009959,0.002132326,2.952007576,0.002132403,0.147339346,-0.322799138,-12.263121299,0.014129159,0.010887384,0.003890414
1476,2.952000000,0.002000000,2.954136890,0.002126931,2.954134748,0.002127172,0.137327337,-0.309891641,-12.262411400,0.013988757,0.010801307,0.004170857
1477,2.954000000,0.002000000,2.955235124,0.001098234,2.955233110,0.001098362,0.139327304,-0.313315282,-12.269153665,0.014088286,0.010742968,0.004338418
1478,2.956000000,0.002000000,2.957363464,0.002128340,2.957361424,0.002128314,0.137451269,-0.314495359,-12.286115861,0.013988514,0.010687770,0.004198696
1479,2.958000000,0.002000000,2.959492264,0.002128800,2.959490332,0.002128908,0.157523576,-0.321685704,-12.293667978,0.014036354,0.010547206,0.004112801
1480,2.960000000,0.002000000,2.961621333,0.002129069,2.961619150,0.002128818,0.153422579,-0.321668426,-12.283423417,0.013698952,0.010637529,0.004027549
1481,2.962000000,0.002000000,2.963749432,0.002128099,2.963747440,0.002128290,0.155582169,-0.315783714,-12.310341900,0.013746568,0.010490223,0.004141450
1482,2.964000000,0.002000000,2.965924282,0.002174850,2.965920852,0.002173412,0.151832403,-0.332249274,-12.334435070,0.013790709,0.010301345,0.003858514
1483,2.966000000,0.002000000,2.968065055,0.002140773,2.968062542,0.002141690,0.169833307,-0.319478725,-12.338032476,0.013838881,0.010263148,0.003973166
1484,2.968000000,0.002000000,2.969163552,0.001098497,2.969161553,0.001099011,0.165699527,-0.337949430,-12.334648368,0.013893686,0.010296495,0.004165748
1485,2.970000000,0.002000000,2.971292753,0.002129201,2.971290716,0.002129163,0.189922609,-0.338003621,-12.379300612,0.013745343,0.010092339,0.004082978
1486,2.972000000,0.002000000,2.973453324,0.002160571,2.973450460,0.002159744,0.182088435,-0.344731138,-12.419779763,0.013787151,0.010172058,0.003918474
1487,2.974000000,0.002000000,2.975623813,0.002170489,2.975621402,0.002170942,0.184239886,-0.332160058,-12.422976339,0.013646431,0.009808055,0.004112056
1488,2.976000000,0.002000000,2.977762381,0.002138568,2.977760193,0.002138791,0.192039997,-0.355209496,-12.426833287,0.013552070,0.010035916,0.004082427
1489,2.978000000,0.002000000,2.979898435,0.002136054,2.979896400,0.002136207,0.190265365,-0.349294251,-12.467288725,0.013305161,0.009947643,0.003945139
1490,2.980000000,0.002000000,2.982053335,0.002154900,2.982050238,0.002153838,0.200350210,-0.355419282,-12.464360385,0.013261123,0.009645287,0.003995939
1491,2.982000000,0.002000000,2.983185627,0.001132292,2.983182470,0.001132232,0.214418742,-0.349365361,-12.498384467,0.013303565,0.009771240,0.003946054
1492,2.984000000,0.002000000,2.985338986,0.002153359,2.985336197,0.002153727,0.206538871,-0.372744029,-12.508717674,0.013452731,0.009529011,0.003996058
1493,2.986000000,0.002000000,2.987488827,0.002149841,2.987486730,0.002150533,0.202523636,-0.374715394,-12.535539031,0.013305002,0.009720130,0.003971720
1494,2.988000000,0.002000000,2.989616610,0.002127783,2.989614483,0.002127753,0.212671618,-0.376013921,-12.552772490,0.013305491,0.009494394,0.003998386
1495,2.990000000,0.002000000,2.991745208,0.002128598,2.991743123,0.002128640,0.214807074,-0.386342747,-12.586963304,0.013345034,0.009631316,0.003665557
1496,2.992000000,0.002000000,2.993892802,0.002147594,2.993890574,0.002147451,0.213041591,-0.376063316,-12.600365281,0.013343654,0.009349727,0.003665306
1497,2.994000000,0.002000000,2.996022504,0.002129702,2.996020299,0.002129725,0.224966266,-0.364083855,-12.620481386,0.013343530,0.009502219,0.003895216
1498,2.996000000,0.002000000,2.997122126,0.001099622,2.997120096,0.001099797,0.213112095,-0.364081653,-12.630342630,0.013583122,0.009417159,0.003895956
1499,2.998000000,0.002000000,2.999280932,0.002158806,2.999277831,0.002157735,0.206995864,-0.369711185,-12.630183899,0.013390435,0.009588378,0.003868047
1500,3.000000000,0.002000000,3.001464775,0.002183843,3.001462173,0.002184342,0.213155682,-0.380320804,-12.650956910,0.013291949,0.009424230,0.003697660
1501,3.002000000,0.002000000,3.003613668,0.002148893,3.003611508,0.002149335,0.223369709,-0.379211133,-12.681794099,0.013333893,0.009334243,0.003503993
1502,3.004000000,0.002000000,3.005742559,0.002128891,3.005740396,0.002128888,0.199638462,-0.367455073,-12.711331414,0.013331114,0.009163125,0.003562487
1503,3.006000000,0.002000000,3.007876997,0.002134438,3.007874842,0.002134446,0.205465874,-0.363769661,-12.704523710,0.013331642,0.009381619,0.003649232
1504,3.008000000,0.002000000,3.009999889,0.002122892,3.009997822,0.002122980,0.197560005,-0.361530875,-12.704362305,0.013378611,0.009299737,0.003592810
1505,3.010000000,0.002000000,3.012121128,0.002121239,3.012119100,0.002121278,0.189602030,-0.358956458,-12.727633570,0.013184191,0.009352973,0.003623075
1506,3.012000000,0.002000000,3.013218931,0.001097803,3.013216918,0.001097818,0.191693910,-0.358154929,-12.714472900,0.013036526,0.009221412,0.003340074
1507,3.014000000,0.002000000,3.015392879,0.002173948,3.015389834,0.002172916,0.199736267,-0.351073423,-12.731326154,0.013037508,0.009157179,0.003510136
1508,3.016000000,0.002000000,3.017551049,0.002158170,3.017548385,0.002158551,0.205882104,-0.356908661,-12.755387481,0.013080814,0.009126993,0.003315208
1509,3.018000000,0.002000000,3.019705180,0.002154131,3.019702950,0.002154565,0.200106519,-0.355993196,-12.765481462,0.012984854,0.008796559,0.003283838
1510,3.020000000,0.002000000,3.021853749,0.002148569,3.021851709,0.002148759,0.204177723,-0.353849104,-12.765545233,0.012843898,0.008547579,0.003392609
1511,3.022000000,0.002000000,3.023998388,0.002144639,3.023995960,0.002144251,0.206160604,-0.350357704,-12.768986189,0.012455318,0.008606499,0.003224786
1512,3.024000000,0.002000000,3.026124475,0.002126087,3.026122430,0.002126470,0.210216744,-0.352691205,-12.779245191,0.012504362,0.008520716,0.003280433
1513,3.026000000,0.002000000,3.027238182,0.001113707,3.027235375,0.001112945,0.202345842,-0.359727683,-12.796046506,0.012216880,0.008304521,0.003276643
1514,3.028000000,0.002000000,3.029389160,0.002150978,3.029386714,0.002151339,0.226282532,-0.362107429,-12.803528166,0.011878357,0.008331626,0.003164101
1515,3.030000000,0.002000000,3.031527364,0.002138204,3.031525172,0.002138458,0.232749919,-0.361605887,-12.827675747,0.011493878,0.007559355,0.003043548
1516,3.032000000,0.002000000,3.033687050,0.002159686,3.033684249,0.002159077,0.230641870,-0.380993973,-12.854679152,0.011208455,0.007673819,0.003182254
1517,3.034000000,0.002000000,3.035837508,0.002150458,3.035835411,0.002151162,0.238742958,-0.393045785,-12.851975092,0.010775717,0.007381176,0.002950576
1518,3.036000000,0.002000000,3.037965176,0.002127668,3.037963224,0.002127813,0.236789090,-0.394424561,-12.848638102,0.010295981,0.007168516,0.002889409
1519,3.038000000,0.002000000,3.040081766,0.002116590,3.040079697,0.002116473,0.250789283,-0.412155518,-12.845940746,0.010062211,0.006871541,0.002965274
1520,3.040000000,0.002000000,3.041178095,0.001096329,3.041176189,0.001096492,0.258879464,-0.419098069,-12.879983607,0.009437008,0.006680204,0.002962084
1521,3.042000000,0.002000000,3.043305603,0.002127508,3.043303571,0.002127382,0.275020221,-0.431257888,-12.880908840,0.008908570,0.006276152,0.002729051
1522,3.044000000,0.002000000,3.045433692,0.002128089,3.045431684,0.002128113,0.273000878,-0.453479248,-12.884507340,0.008435017,0.006012988,0.002831780
1523,3.046000000,0.002000000,3.047572070,0.002138378,3.047569606,0.002137922,0.293200203,-0.470047227,-12.922485317,0.007669974,0.005464820,0.002878286
1524,3.048000000,0.002000000,3.049738381,0.002166311,3.049735927,0.002166321,0.303162893,-0.496935891,-12.930007782,0.007239977,0.005339444,0.002758634
1525,3.050000000,0.002000000,3.051900472,0.002162091,3.051898026,0.002162099,0.309352601,-0.502997506,-12.947219522,0.007050454,0.004952923,0.002809558
1526,3.052000000,0.002000000,3.054021150,0.002120678,3.054019185,0.002121159,0.321371078,-0.521875267,-12.951305546,0.006573274,0.004687161,0.002745225
1527,3.054000000,0.002000000,3.055114875,0.001093725,3.055112861,0.001093676,0.315474657,-0.529823630,-12.991830653,0.005894189,0.004693348,0.002520577
1528,3.056000000,0.002000000,3.057244142,0.002129267,3.057242037,0.002129176,0.333483494,-0.547389979,-13.009374253,0.005468135,0.004392993,0.002681399
1529,3.058000000,0.002000000,3.059371599,0.002127457,3.059369607,0.002127570,0.347556384,-0.555770283,-13.013389010,0.005421170,0.004200550,0.002621833
1530,3.060000000,0.002000000,3.061499097,0.002127498,3.061497035,0.002127428,0.355666247,-0.565164647,-13.037373960,0.005038898,0.003926025,0.002673268
1531,3.062000000,0.002000000,3.063626387,0.002127290,3.063624417,0.002127382,0.361972291,-0.564351563,-13.061387138,0.004748710,0.003483253,0.002557142
1532,3.064000000,0.002000000,3.065783825,0.002157438,3.065780775,0.002156358,0.370137334,-0.573812805,-13.082116559,0.004701205,0.003233727,0.002526077
1533,3.066000000,0.002000000,3.067940081,0.002156256,3.067937465,0.002156690,0.366457909,-0.580917630,-13.122733334,0.004460726,0.002818516,0.002522250
1534,3.068000000,0.002000000,3.070066844,0.002126763,3.070064711,0.002127246,0.392378613,-0.588923447,-13.143728782,0.004316435,0.002896095,0.002551190
1535,3.070000000,0.002000000,3.071164822,0.001097978,3.071162529,0.001097818,0.398650906,-0.594793817,-13.191264788,0.003932091,0.002505783,0.002603977
1536,3.072000000,0.002000000,3.073298547,0.002133725,3.073296527,0.002133998,0.410819852,-0.609191794,-13.195472880,0.003788706,0.002152719,0.002428983
1537,3.074000000,0.002000000,3.075426044,0.002127497,3.075424079,0.002127552,0.413030205,-0.623918211,-13.263151816,0.003883597,0.002086914,0.002543744
1538,3.076000000,0.002000000,3.077553639,0.002127595,3.077551687,0.002127608,0.425314716,-0.619359313,-13.303971416,0.003786158,0.001744608,0.002599820
1539,3.078000000,0.002000000,3.079681049,0.002127410,3.079679044,0.002127357,0.429337323,-0.609768406,-13.334073219,0.003497592,0.001735954,0.002798907
1540,3.080000000,0.002000000,3.081842587,0.002161538,3.081839773,0.002160729,0.433695712,-0.612457814,-13.358038380,0.003643863,0.001205458,0.002850764
1541,3.082000000,0.002000000,3.083994992,0.002152405,3.083992376,0.002152603,0.441744037,-0.621474738,-13.398839332,0.003496726,0.001283668,0.002825102
1542,3.084000000,0.002000000,3.086116380,0.002121388,3.086114267,0.002121891,0.452093566,-0.613653503,-13.426251761,0.003493073,0.000888545,0.002712479
1543,3.086000000,0.002000000,3.087212086,0.001095706,3.087210134,0.001095867,0.456459044,-0.604317374,-13.473469953,0.003925102,0.000564814,0.002912338
1544,3.088000000,0.002000000,3.089342082,0.002129996,3.089340031,0.002129897,0.464530419,-0.606438863,-13.500624025,0.004261884,0.000580806,0.003055980
1545,3.090000000,0.002000000,3.091485270,0.002143188,3.091483260,0.002143229,0.466734492,-0.598185314,-13.537554111,0.004262786,0.000347500,0.003281906
1546,3.092000000,0.002000000,3.093614626,0.002129356,3.093612481,0.002129221,0.454768098,-0.586259526,-13.550492432,0.004450067,0.000561510,0.003260619
1547,3.094000000,0.002000000,3.095741765,0.002127139,3.095739859,0.002127378,0.476709697,-0.584972342,-13.560971111,0.004743248,0.000548163,0.003570924
1548,3.096000000,0.002000000,3.097876905,0.002135140,3.097874991,0.002135132,0.476878418,-0.585063002,-13.574618823,0.004933162,0.000433734,0.003487625
1549,3.098000000,0.002000000,3.100009971,0.002133066,3.100007442,0.002132451,0.481188376,-0.577684666,-13.642075761,0.005455911,0.000437328,0.003581338
1550,3.100000000,0.002000000,3.102135098,0.002125127,3.102133103,0.002125661,0.479497380,-0.569871312,-13.652190342,0.005697158,0.000016090,0.003635632
1551,3.102000000,0.002000000,3.103233707,0.001098609,3.103231758,0.001098655,0.491571442,-0.562664040,-13.679335429,0.006079038,0.000110516,0.003726298
1552,3.104000000,0.002000000,3.105364102,0.002130395,3.105362097,0.002130339,0.485651315,-0.554389812,-13.692445760,0.006223423,0.000075549,0.003869079
1553,3.106000000,0.002000000,3.107492160,0.002128058,3.107490234,0.002128137,0.497667227,-0.551592405,-13.732950177,0.006608278,0.000222218,0.004156581
1554,3.108000000,0.002000000,3.109620364,0.002128204,3.109618402,0.002128168,0.503802153,-0.552782766,-13.746650814,0.007090356,0.000101684,0.004270175
1555,3.110000000,0.002000000,3.111749065,0.002128701,3.111747098,0.002128696,0.511798804,-0.555086008,-13.750205047,0.007333468,0.000068449,0.004410679
1556,3.112000000,0.002000000,3.113885748,0.002136683,3.113883761,0.002136663,0.515882945,-0.548162405,-13.746818200,0.008008649,0.000001075,0.004581710
1557,3.114000000,0.002000000,3.116026487,0.002140739,3.116025149,0.002141388,0.527870260,-0.543334571,-13.760497185,0.008247316,0.000128577,0.004642523
1558,3.116000000,0.002000000,3.117122465,0.001095978,3.117120067,0.001094918,0.520142189,-0.508169095,-13.796706156,0.008627835,0.000048208,0.004904895
1559,3.118000000,0.002000000,3.119259218,0.002136753,3.119257199,0.002137132,0.522117093,-0.497528004,-13.799769227,0.008918614,0.000092662,0.005160828
1560,3.120000000,0.002000000,3.121391224,0.002132006,3.121389066,0.002131867,0.528151289,-0.496323422,-13.803292079,0.009399272,0.000139167,0.005220026
1561,3.122000000,0.002000000,3.123519443,0.002128219,3.123517396,0.002128330,0.542319752,-0.485969771,-13.813655529,0.009977325,-0.000043316,0.005391260
1562,3.124000000,0.002000000,3.125647650,0.002128207,3.125645670,0.002128274,0.546352582,-0.485869593,-13.820432157,0.010508164,-0.000025827,0.005562291
1563,3.126000000,0.002000000,3.127775946,0.002128296,3.127773939,0.002128269,0.546514942,-0.455674657,-13.820025917,0.010984271,-0.000042697,0.005597881
1564,3.128000000,0.002000000,3.129913717,0.002137771,3.129911828,0.002137889,0.560581364,-0.433544461,-13.820031024,0.011703631,0.000019193,0.005746031
1565,3.130000000,0.002000000,3.132027869,0.002114152,3.132025707,0.002113879,0.560635818,-0.428649119,-13.840086994,0.012039552,0.000090800,0.005890961
1566,3.132000000,0.002000000,3.133156761,0.001128892,3.133154207,0.001128500,0.560860248,-0.419237938,-13.863490581,0.012906493,-0.000040436,0.006176781
1567,3.134000000,0.002000000,3.135300628,0.002143867,3.135298255,0.002144048,0.568887358,-0.405120402,-13.876953024,0.013046534,0.000086225,0.006182924
1568,3.136000000,0.002000000,3.137457170,0.002156542,3.137455228,0.002156973,0.555206601,-0.387618895,-13.903460470,0.013520283,0.000017399,0.006105759
1569,3.138000000,0.002000000,3.139586689,0.002129519,3.139584677,0.002129449,0.581036508,-0.390915843,-13.900692683,0.014195529,0.000279855,0.006279121
1570,3.140000000,0.002000000,3.141714515,0.002127826,3.141712541,0.002127864,0.575364628,-0.368860907,-13.927269225,0.014480053,0.000043354,0.006339990
1571,3.142000000,0.002000000,3.143852354,0.002137839,3.143850381,0.002137840,0.589311652,-0.360742310,-13.917274977,0.014868326,0.000032858,0.006566193
1572,3.144000000,0.002000000,3.145980986,0.002128632,3.145978972,0.002128591,0.589638091,-0.360764391,-13.951342957,0.015485074,-0.000006558,0.006319597
1573,3.146000000,0.002000000,3.148096665,0.002115679,3.148094805,0.002115833,0.599657415,-0.350304892,-13.954778936,0.015533006,-0.000041991,0.006405749
1574,3.148000000,0.002000000,3.149218337,0.001121672,3.149215405,0.001120600,0.597662326,-0.346239706,-13.991602102,0.015961110,0.000301985,0.006499716
1575,3.150000000,0.002000000,3.151371626,0.002153289,3.151368955,0.002153550,0.607628837,-0.344749165,-14.015351622,0.016150933,0.000512365,0.006561552
1576,3.152000000,0.002000000,3.153512789,0.002141163,3.153510778,0.002141823,0.607674883,-0.333405874,-13.998385964,0.015910951,0.000321817,0.006530913
1577,3.154000000,0.002000000,3.155652180,0.002139391,3.155649731,0.002138953,0.605922854,-0.320569479,-14.021787075,0.016485934,0.000194755,0.006648296
1578,3.156000000,0.002000000,3.157792830,0.002140650,3.157790697,0.002140966,0.601982351,-0.329691622,-14.042079883,0.016724737,0.000274931,0.006622319
