time,Fx,Fy,Fz,Tx,Ty,Tz
5.590711047,-0.972016449,0.180815997,-3.610398133,-0.013410553,0.007430265,0.001185708
5.591807052,-0.570863598,0.333796756,-3.671220000,-0.020222450,-0.003759248,-0.000225890
5.593934477,-0.711940104,0.512603114,-3.352818552,-0.011958336,0.013424505,0.002483312
5.596060763,-0.562046030,0.582854141,-4.069117749,-0.008039014,-0.002073977,0.000993410
5.598186612,-0.875867508,0.317578657,-3.871502845,-0.018250980,0.006268552,0.003747734
5.600325725,-0.423263391,0.135695702,-3.527000580,-0.018506204,0.003474472,0.003764515
5.602440079,-0.606794754,0.311404915,-3.593778087,-0.011686780,0.000308906,0.002254307
5.604563215,-0.818731590,0.291806615,-3.613536155,-0.014822964,0.011471900,0.002203157
5.606688719,-0.444847565,0.431109949,-3.440846531,-0.011316361,-0.003310227,0.000712697
5.607785388,-0.759477729,0.254206501,-3.791560587,-0.018943670,0.008564425,0.002355615
5.609923988,-0.781001116,0.194066199,-3.646559740,-0.020115278,0.004923733,0.004156441
5.612051229,-0.690961009,0.033603980,-3.897647381,-0.021892290,0.004909530,0.003917446
5.614176452,-0.377068275,0.279738175,-3.489777379,-0.011031739,-0.002885765,-0.000452015
5.616310506,-0.759081871,0.212491739,-4.058932210,-0.018892390,0.010078452,0.001354751
5.618427497,-0.425107400,0.371410533,-3.475144666,-0.021586982,0.000725416,0.001856283
5.620549454,-0.511927841,0.470765958,-3.274261535,-0.008452344,0.002472532,0.001038527
5.622674756,-0.830303040,0.310160762,-3.320298652,-0.016758776,0.000745810,0.002154544
5.623769591,-0.800067417,-0.138105934,-3.197420395,-0.020596841,0.002338415,0.003403435
5.625853143,-0.619831213,0.063256670,-3.230607611,-0.012938986,0.005531751,0.002231658
5.627936223,-0.579320003,0.161756675,-3.630364655,-0.017424404,-0.001013077,0.002076642
5.630028502,-0.608093528,0.242222587,-3.584487133,-0.017951230,0.003179342,0.003842700
5.632106895,-0.535184494,0.216569497,-3.970177765,-0.018904846,0.000503001,0.002493714
5.634180988,-0.686512125,0.296440845,-3.942538717,-0.015598500,0.002251244,0.000721477
5.636278484,-0.762841882,0.202167491,-4.248700122,-0.020191735,-0.000798208,0.001428677
5.638369098,-0.622468979,0.071007574,-3.951147875,-0.018826332,0.006423722,0.001975189
5.640441257,-0.441559723,0.295905938,-3.630969007,-0.015592394,-0.000794914,0.003597497
5.642544889,-0.449721674,0.140929483,-3.350906242,-0.015754655,0.004002732,0.003879575
